,publisher_id,num_skus,num_products,num_retailers,total_points,points_mean,importance_mode,remaining_lifecycle_months_mean,num_geographies,num_listings,weighted_score
63,171,3,1,37,1122,29.526315789473685,4.0,16.0,17,38,-733.0644840700513
64,176,17,1,157,3475,15.174672489082969,3.0,9.0,57,229,-18177.399464246646
65,188,10,3,52,2154,24.477272727272727,3.0,23.0,30,88,-628.5228100714812
66,207,4,1,51,566,10.884615384615385,3.0,13.0,47,52,-4653.439148546494
67,214,45,7,294,9041,13.995356037151703,3.0,21.568111455108358,67,646,-29845.693845097136
68,215,6,2,37,691,12.339285714285714,3.0,13.0,20,56,-1902.4844782168232
69,217,97,11,256,28526,14.919456066945607,3.0,23.982217573221757,69,1912,17922.641182382657
70,228,7,4,47,768,14.49056603773585,5.0,71.77358490566037,45,53,2325.8490566037726
71,234,585,78,543,99921,17.28437986507525,3.0,14.434699878913683,71,5781,111971.31997119212
72,238,86,13,322,15116,19.994708994708994,2.0,44.31216931216931,63,756,-20458.288359788363
73,239,64,3,290,10055,15.165912518853695,2.0,1.1040723981900453,61,663,-31150.426847662144
74,241,28,7,65,1939,15.512,4.0,7.488,27,125,-5437.335703792952
75,243,10,3,35,1149,30.236842105263158,2.0,-8.578947368421053,16,38,-4813.6578947368425
76,244,98,13,211,16468,18.096703296703296,3.0,154.21428571428572,62,910,13409.525274725274
77,245,125,40,398,29538,13.186607142857143,5.0,29.930357142857144,70,2240,-4812.777678652379
78,246,3,1,50,1454,14.54,3.0,17.0,49,100,-2215.9934034015805
79,248,30,4,139,2986,15.00502512562814,3.0,26.326633165829147,58,199,-14187.831661265074
80,249,30,2,216,5004,13.344,4.0,22.0,62,375,-24165.156225070354
81,250,28,9,124,4917,21.756637168141594,3.0,14.969026548672566,58,226,-8743.595292053547
82,251,85,20,91,10398,25.485294117647058,3.0,21.223039215686274,38,408,8802.788726191495
83,252,75,9,187,10279,19.959223300970873,2.0,25.079611650485436,51,515,-8062.07962199857
84,254,2,1,10,111,11.1,4.0,14.0,8,10,1842.4290747441948
85,261,3,1,4,57,14.25,4.0,31.0,4,4,4504.249999972224
86,262,1,1,2,42,21.0,2.0,40.0,2,2,5740.999999999996
87,264,49,8,267,8462,14.92416225749559,3.0,17.402116402116402,69,567,-26695.886541162363
88,265,152,22,318,24506,18.879815100154083,5.0,13.668721109399076,68,1298,-3467.182503877153
89,266,2,1,5,20,3.3333333333333335,3.0,10.0,5,6,2108.2020555558647
90,267,1,1,2,64,32.0,4.0,40.0,2,2,5797.999999999996
91,268,87,19,95,6957,17.177777777777777,3.0,18.204938271604938,35,405,885.6615935880945
92,269,5,2,15,473,18.92,3.0,29.88,10,25,3269.4199999148714
93,273,706,116,466,109475,19.199403717993686,3.0,13.760785689231849,70,5702,144125.4257293413
94,274,11,1,84,1724,18.945054945054945,3.0,15.0,34,91,-8036.801764663118
95,277,1,1,10,155,14.090909090909092,2.0,35.0,9,11,4037.0909090904006
96,278,40,7,203,5146,13.366233766233766,3.0,19.148051948051947,53,385,-21881.832469982866
97,279,8,2,102,2022,19.07547169811321,2.0,1.0,51,106,-14048.424528301886
